,Angle of Attack,Reynolds Number,Upper Surface Trip Location,Lower Surface Trip Location,Flap Deflection,Lift (CL),Total Resistance (CD),Resistance due to Pressure (CDp),Torque (CM)
12,-0.009228847300809181,506793.1670179524,0.3021601343395426,0.6726994588798023,-0.00789377117426702,0.209903821600086,0.00895693263434763,0.000868024263536917,-0.0474979325748628
13,-0.10491897843361629,496180.231583498,0.29909684990531643,0.6956657625214255,0.000392130926645608,0.198127284590452,0.00893674767269557,0.000897930554608647,-0.0472685909747672
14,-0.015625678425783742,499843.30809330335,0.28894332879892537,0.6788584372891047,-0.022365487150132625,0.207052937806945,0.00904344165208948,0.000893002297514546,-0.047169528145149
15,-0.23705872230423167,495660.1672076759,0.3171755337499235,0.7450011523568527,-0.06628659436821695,0.176248397469484,0.00863684965226152,0.000923173278953779,-0.0459666596311015
16,-0.009149397580145498,503241.2291097829,0.29306348599975235,0.6885236015719958,-0.08799922196253952,0.202818290000449,0.0089559998055568,0.000887148317973636,-0.0463996565193528
17,-0.01500376245485993,497049.47576526104,0.3085699046401762,0.7145745132495752,0.1627207589887113,0.219866272601662,0.00885220317221256,0.000906574476598992,-0.0488963611521652
18,-0.24165556365437066,495992.83030970866,0.30388076474799064,0.721279150384717,-0.14856768704303433,0.170387947450193,0.00877612368191248,0.000911986875600893,-0.0453225534205765
19,-0.06795061480312567,502978.5568474069,0.31689453969900266,0.702685684675224,-0.11926075164045381,0.194233402551571,0.00875626122876385,0.000867475555558339,-0.0460306769828452
20,0.17509095025479418,497251.3709826986,0.2643562910599363,0.6973270586836157,-0.04944328343182782,0.224890778099043,0.00916205264014918,0.00093549660443044,-0.0465815389177602
21,0.059914264057122225,497655.9657688565,0.24621812772032728,0.7237451299483372,0.058003229513491635,0.217357588618718,0.00917576024543224,0.000995102980430282,-0.0472995752456438
22,-0.057644660553042286,500577.03415321256,0.2917091422141817,0.6840831482486034,-0.032593401806546726,0.201389604671944,0.00899826662281533,0.000893386652676897,-0.0470148926937308
23,-0.05421155873743164,501890.7524755961,0.29977342064411855,0.7097425530742955,0.1423269242937788,0.213833076085673,0.00889008200315001,0.000911579693549169,-0.0486991459147353
24,-0.0028148087351792667,497148.9444245373,0.29492092458541336,0.7016975881070422,-0.05386593515097379,0.205389001887969,0.00893554442574059,0.000899526582344318,-0.046614181242007
25,-0.0021745086513698573,499280.2204221099,0.2910186841632948,0.6750418161686311,-0.041283311600608726,0.20745373453396,0.00904577453540702,0.000886237464857511,-0.0470121226919234
26,0.047634699446553234,498552.2873497158,0.2893531375960658,0.6891400439734987,-0.05510846752998244,0.21144412114772,0.00901331906069559,0.000895404247115067,-0.046723395015193
27,-0.030590966852910458,499106.5721739991,0.31194623016067485,0.7069949673169351,0.037470634803407454,0.209528953654375,0.00882454620272079,0.000887068988487878,-0.0476589202643602
28,-0.124025874912283,501569.7956970319,0.29581197514595947,0.685176734680797,-0.03740769285041752,0.193580260227298,0.00895231474794296,0.000890395079765199,-0.0469606974355256
29,-0.01716612902629516,497638.2080927532,0.32044994568702534,0.6416877874563378,0.03264997591129634,0.213958621918866,0.00901631478065925,0.000833795791136231,-0.0482826346967629
30,-0.01965378916802413,495547.24475132616,0.2981389202999396,0.7037266594414752,0.06052847177976271,0.211850349924901,0.00893801978782266,0.000906220734102936,-0.0478409649133891
31,-0.0449405703211247,500863.53079309285,0.2973305520066244,0.675949059322721,0.1855144588029456,0.219407010717468,0.00903418755897964,0.000896347210214953,-0.0494899298395022
32,-0.19139812093538708,502975.8874917185,0.3198025779372658,0.6955880204463931,0.03572717109221427,0.191918050692011,0.00878050554552522,0.000875018466109699,-0.0477846993430167
33,-0.06774453503390929,500836.0046590744,0.28240020446773645,0.7295497606376536,-0.1252111791119414,0.190800435693745,0.00887121444623368,0.00093581407588071,-0.045428202972239
34,0.18684130524354395,501525.1950481873,0.2738199554941157,0.6868313348053344,0.010200353936817032,0.231614960753426,0.00913341693691436,0.000915982005451198,-0.0474118977851611
35,-0.15543306070531365,498779.69233719254,0.31983540140186484,0.7238823205549204,-0.07075870537839898,0.186739896005019,0.00868731787304829,0.000891341304051562,-0.0462815441852152
36,-0.10016628032433139,506942.59589048976,0.31826548199350146,0.6670617967525346,0.12395701241082353,0.210130268138799,0.008897899895871,0.000857491545426167,-0.0490560168259693
37,0.02943823163273438,500158.3692963574,0.301883364317293,0.6871472458642394,0.0012669268574881606,0.214216222297054,0.00894775677128584,0.000880752970134377,-0.047434878036469
38,0.03993301206106863,496473.22966826905,0.2989527917293495,0.7414957744547511,-0.015486688009438683,0.211269940751354,0.0087927041272701,0.000927323259881564,-0.046574810397012
39,0.19307216980964648,501606.3594309197,0.31559782321702545,0.740290306303175,-0.020156314235511383,0.229593693627273,0.00869874647192038,0.000894474921991441,-0.0467330782374372
40,-0.03046264213139188,499849.5058003076,0.3119518547648482,0.7142977425370336,0.20246164581158943,0.22124549443861,0.00882494496861129,0.000903811302999062,-0.0493617320388613
41,0.0513926269795303,499795.87720747245,0.3132461220041773,0.7101591679246859,-0.0012534759750504347,0.216067000797882,0.00880798909254667,0.000880927597608954,-0.0472435492113204
42,0.13606020737391264,495777.80244595464,0.31014337755587773,0.679300585701947,-0.0525541832091809,0.223223130730511,0.00895551778336385,0.000858677739508396,-0.046997358801942
43,-0.03665950599135985,503002.1645334378,0.2963151844873699,0.6880867987034656,-0.07235028472842714,0.200987883977774,0.00893688163201771,0.000884357518094741,-0.0465862922891103
44,0.04566081274539576,497223.3911795342,0.2886565306677017,0.7045927647584027,-0.0641410392840499,0.209774360626666,0.00896792163820703,0.000907650822020601,-0.0464488694920703
45,-0.10301670007273522,500242.3057366617,0.28196477494076316,0.7154166632259334,-0.018785289726896717,0.19519971685873,0.00893876505690741,0.000934003459767058,-0.0467387667890825
46,-0.0036253804435007774,503057.9628900829,0.30480869343306427,0.6883197182026719,0.11964592442253588,0.219215758285969,0.00893199267692006,0.000886573456425166,-0.0487264487999029
47,-0.25299747812198453,500137.61874848953,0.2764105806265361,0.6972865427323208,-0.06155450285765125,0.175460393703431,0.00900571845012028,0.000932956045380671,-0.0464074644896528
48,0.05649534288327022,500820.64547274495,0.29812926260101735,0.6999631932849742,0.07618208888733746,0.222057949534461,0.00893982123828231,0.000898513469473257,-0.0481028511112197
49,-0.11274324087192789,503356.47111528483,0.29185734946226655,0.7053025405762405,0.063676203232898,0.2011601062665,0.00891908773911043,0.000916714103597915,-0.047825602949251
